"id","address","raw_state","state","stage","notes","created_date","modified_date","priority","country_id","org_id","proposal_sent_date","is_lite"
2135502468,,NSW,NSW,"0",,2025-11-01 05:28:02.073,2025-11-01 05:39:34.694,2,14,9226470,2025-11-01 05:35:26.561,false
2135507814,,NSW,NSW,"0",,2025-11-01 05:29:30.686,2025-11-01 05:32:17.033,2,14,3413624,,true
2135513160,,GJ,GJ,"0",,2025-11-01 05:29:32.843,2025-11-01 05:29:32.897,2,103,45142812,,false
2135518506,,QLD,QLD,"0",,2025-11-01 05:30:04.257,2025-11-04 08:32:01.048,2,14,3552240,2025-11-01 06:12:58.630,false
2135523852,,NSW,NSW,"0",,2025-11-01 05:31:23.060,2025-11-01 05:51:42.968,2,14,12531412,,false
2135539890,,NSW,NSW,"0",,2025-11-01 05:34:44.804,2025-11-01 05:34:57.896,2,14,87056736,,false
2135555928,,QLD,QLD,"0",,2025-11-01 05:39:06.096,2025-11-01 05:49:17.325,2,14,31537492,,true
2135561274,,,,"0",,2025-11-01 05:40:39.844,2025-11-08 10:29:27.756,2,232,9806368,2025-11-06 10:09:05.552,false
2135571966,,UT,UT,"0",,2025-11-01 05:41:30.635,2025-11-01 05:41:30.694,2,234,145375980,,false
2135577312,,,,"0",,2025-11-01 05:42:00.132,2025-11-01 05:42:00.859,2,232,8301982,,false
2135582658,,GJ,GJ,"0",,2025-11-01 05:43:43.427,2025-11-01 06:12:33.622,2,103,35393749,2025-11-01 05:50:42.888,false
2135588004,,,,"0",-,2025-11-01 05:44:16.003,2025-11-01 05:44:16.241,2,14,4484067,,false
2135593350,,LA,LA,"0",,2025-11-01 05:44:27.447,2025-11-01 15:36:02.489,2,234,26167492,,false
2135598696,,QLD,QLD,"0",,2025-11-01 05:44:38.377,2025-11-01 05:51:56.764,2,14,5804254,,false
2135604042,,GP,GP,"0",,2025-11-01 05:44:53.664,2025-11-03 07:45:56.394,2,204,15434550,,false
2135614734,,WA,WA,"0",,2025-11-01 05:46:20.813,2025-11-05 00:28:16.355,2,14,323453,2025-11-04 11:54:17.150,false
2135620080,,NSW,NSW,"0",,2025-11-01 05:48:46.461,2025-11-01 05:48:46.616,2,14,969408,,false
2135625426,,NSW,NSW,"0",,2025-11-01 05:49:08.805,2025-11-01 05:56:00.136,2,14,36486495,2025-11-01 05:56:00.276,false
2135630772,,ACT,ACT,"0",,2025-11-01 05:49:26.438,2025-11-01 05:50:44.259,2,14,1415556,,true
2135636118,,WA,WA,"0",,2025-11-01 05:51:00.740,2025-11-01 05:54:00.303,2,14,67972341,,false
2135657502,,WA,WA,"0",,2025-11-01 05:51:43.003,2025-11-01 05:57:29.235,2,14,6005535,2025-11-01 05:56:46.959,true
2135662848,,SINDH,SINDH,"0",,2025-11-01 05:51:53.542,2025-11-05 08:45:14.307,2,166,56836694,,false
2135668194,,ENGLAND,ENGLAND,"0",,2025-11-01 05:52:26.384,2025-11-19 17:58:26.068,2,232,24344958,2025-11-01 14:42:25.291,false
2135678886,,VIC,VIC,"0",,2025-11-01 05:52:58.035,2025-11-01 05:54:03.082,2,14,41877794,,true
2135694924,,BC,BC,"0",,2025-11-01 05:54:28.287,2025-11-01 17:39:39.211,2,41,22127865,2025-11-01 17:39:39.346,false
2135705616,,NSW,NSW,"0",,2025-11-01 05:54:58.403,2025-11-02 09:33:16.671,2,14,3413624,,true
2135716308,,MV,MV,"0",,2025-11-01 05:55:08.240,2025-11-01 05:55:50.734,2,83,34696347,,false
2135732346,,WA,WA,"0",,2025-11-01 05:57:43.247,2025-11-01 06:17:40.637,2,14,39681966,,false
2135737692,,QLD,QLD,"0",,2025-11-01 05:57:59.616,2025-11-01 06:08:04.033,2,14,31435880,2025-11-01 06:08:24.742,true
2135764422,demo,CA,CA,"0",,2025-11-01 06:01:16.750,2025-11-01 06:01:20.499,2,234,20321402,,false
2135775114,,QLD,QLD,"0",,2025-11-01 06:06:32.551,2025-11-03 00:31:04.597,2,14,1239825,2025-11-03 00:31:04.750,false
2135780460,,NSW,NSW,"0",,2025-11-01 06:07:50.439,2025-11-11 09:05:36.535,2,14,2680950,,false
2135785806,,NSW,NSW,"0",,2025-11-01 06:07:57.108,2025-11-10 02:38:49.387,2,14,2196729,2025-11-01 06:54:51.482,false
2135796498,,QLD,QLD,"0",,2025-11-01 06:08:39.298,2025-11-03 08:39:58.198,2,14,2495479,2025-11-01 06:10:11.254,true
2135801844,,KZN,KZN,"0",,2025-11-01 06:08:43.290,2025-11-09 20:26:19.607,2,204,35534520,2025-10-28 22:43:22.845,false
2135812536,,QLD,QLD,"0",,2025-11-01 06:09:58.101,2025-11-01 06:09:58.611,2,14,622864,,false
2135817882,,WA,WA,"0",,2025-11-01 06:11:34.967,2025-11-01 06:11:35.165,2,14,969784,,false
2135823228,,NSW,NSW,"0",,2025-11-01 06:11:49.287,2025-11-04 09:14:37.246,2,14,5625045,2025-11-01 08:50:43.827,false
2135828574,,NSW,NSW,"0",,2025-11-01 06:13:27.932,2025-11-01 06:16:25.341,2,14,82653963,,false
2135833920,,QLD,QLD,"0",,2025-11-01 06:14:05.220,2025-11-01 06:35:11.476,2,14,828824,2025-11-01 06:35:11.590,false
2135839266,,NSW,NSW,"0",,2025-11-01 06:14:16.477,2025-11-01 06:34:47.662,2,14,17499224,,true
2135849958,,YANGON REGION,YANGON REGION,"0",,2025-11-01 06:15:09.997,2025-11-01 07:47:23.194,2,37,19086432,,false
2135865996,,NSW,NSW,"0",,2025-11-01 06:19:03.313,2025-11-01 06:20:32.222,2,14,37229771,,false
2135871342,,QLD,QLD,"0",,2025-11-01 06:19:16.510,2025-11-03 04:29:58.568,2,14,2348913,2025-11-01 07:05:44.356,true
2135882034,,NSW,NSW,"0",,2025-11-01 06:23:48.358,2025-11-01 06:25:27.340,2,14,45488715,,false
2135892726,,QLD,QLD,"0",,2025-11-01 06:25:45.748,2025-11-04 08:38:08.874,2,14,158154417,,false
2135898072,,QLD,QLD,"0",,2025-11-01 06:26:03.991,2025-11-01 06:43:56.038,2,14,35054331,2025-11-01 06:43:56.169,false
2135903418,,SA,SA,"0",,2025-11-01 06:27:08.516,2025-11-01 06:27:08.623,2,14,44251502,,false
2135930148,,СОГДИЙСКАЯ ОБЛАСТЬ,СОГДИЙСКАЯ ОБЛАСТЬ,"0",,2025-11-01 06:32:12.123,2025-11-04 06:28:32.200,2,216,17885641,,false
2135935494,,IF,IF,"0",,2025-11-01 06:32:56.733,2025-11-01 06:41:09.600,2,181,18647174,2025-11-01 06:35:53.263,false
2135946186,,NSW,NSW,"0",,2025-11-01 06:33:29.995,2025-11-01 07:19:48.031,2,14,6093225,2025-10-09 07:06:13.058,false
2135951532,,ACT,ACT,"0",,2025-11-01 06:33:31.028,2025-11-02 12:03:39.600,2,14,18164817,2025-11-02 12:03:39.557,false
2135956878,,WA,WA,"0",,2025-11-01 06:34:31.079,2025-11-04 08:02:20.091,2,14,3315543,2025-11-04 06:23:00.158,false
2135962224,,WA,WA,"0",,2025-11-01 06:35:34.875,2025-11-01 06:35:35.558,2,14,22301950,,false
2135983608,,VC,VC,"0",,2025-11-01 06:37:18.955,2025-11-05 19:43:24.981,2,206,7666101,2025-11-04 13:16:27.010,false
2135994300,,MV,MV,"0",,2025-11-01 06:38:05.238,2025-11-18 07:33:37.095,2,83,40793613,2025-11-01 06:47:11.054,false
2136004992,,ТАШКЕНТСКАЯ ОБЛАСТЬ,ТАШКЕНТСКАЯ ОБЛАСТЬ,"0",,2025-11-01 06:38:08.654,2025-11-01 06:38:08.714,2,238,20670360,,false
2136010338,,VIC,VIC,"0",,2025-11-01 06:38:25.773,2025-11-01 06:43:57.988,2,14,3234600,,false
2136015684,,CA,CA,"0",-,2025-11-01 06:38:57.822,2025-11-03 19:18:17.283,2,234,499626,2025-11-03 19:18:17.261,false
2136021030,,VIC,VIC,"0",,2025-11-01 06:40:04.440,2025-11-12 00:36:41.341,2,14,5375873,2025-11-02 21:40:50.241,false
2136031722,,QLD,QLD,"0",,2025-11-01 06:45:04.391,2025-11-04 09:06:11.311,2,14,1173064,2025-11-01 06:49:46.201,false
2136037068,,VIC,VIC,"0",,2025-11-01 06:46:49.716,2025-11-01 06:58:44.291,2,14,2776964,,true
2136042414,,VIC,VIC,"0",,2025-11-01 06:47:40.540,2025-11-01 07:00:58.155,2,14,23736993,2025-11-01 07:00:55.452,false
2136053106,,,,"0",-,2025-11-01 06:52:15.971,2025-11-01 06:52:16.161,2,14,8449875,,false
2136063798,,NSW,NSW,"0",,2025-11-01 06:53:04.904,2025-11-13 06:59:32.497,2,14,4220505,2025-11-01 07:02:09.636,false
2136079836,,NSW,NSW,"0",,2025-11-01 06:57:56.948,2025-11-01 07:04:43.468,2,14,34669160,2025-11-01 07:04:43.622,false
2136095874,,ENGLAND,ENGLAND,"0",,2025-11-01 07:07:32.147,2025-11-13 17:04:25.866,2,232,104513222,2025-11-10 11:05:33.235,false
2136101220,,,,"0",,2025-11-01 07:07:39.476,2025-11-21 15:29:41.732,2,232,9054175,2025-11-21 15:29:38.227,false
2136111912,,PUNJAB,PUNJAB,"0",,2025-11-01 07:08:04.476,2025-11-01 07:10:23.337,2,166,4326418,,false
2136117258,,GA,GA,"0",,2025-11-01 07:08:55.210,2025-11-04 18:08:16.423,2,234,53533822,2025-11-04 17:53:45.992,false
2136122604,,VIC,VIC,"0",,2025-11-01 07:08:58.192,2025-11-01 08:03:51.650,2,14,4220505,2025-11-01 08:03:51.824,false
2136133296,,OTAGO REGION,OTAGO REGION,"0",,2025-11-01 07:11:58.742,2025-11-01 07:11:58.963,2,157,48490646,,false
2136143988,,QLD,QLD,"0",,2025-11-01 07:13:43.409,2025-11-05 22:22:41.202,2,14,62270037,2025-11-03 12:24:01.298,false
2136149334,,QLD,QLD,"0",,2025-11-01 07:14:16.389,2025-11-08 00:06:36.555,2,14,16966544,2025-11-02 01:55:58.687,false
2136160026,,CO,CO,"0",,2025-11-01 07:17:17.718,2025-11-01 07:28:48.205,2,234,77977576,,false
2136165372,,,,"0",,2025-11-01 07:18:54.961,2025-11-13 17:51:58.939,2,232,6797596,2025-11-13 14:00:46.503,false
2136170718,,NSW,NSW,"0",,2025-11-01 07:19:28.790,2025-11-03 05:43:07.001,2,14,2848705,2025-11-03 05:40:47.673,false
2136176064,,CHITTAGONG DIVISION,CHITTAGONG DIVISION,"0",,2025-11-01 07:20:08.053,2025-11-13 02:43:52.029,2,19,35311473,,false
2136181410,,WA,WA,"0",,2025-11-01 07:21:50.023,2025-11-01 07:21:50.121,2,14,39681966,,false
2136186756,,,,"0",,2025-11-01 07:23:11.285,2025-11-01 13:58:07.360,2,232,12062947,,false
2136192102,,WA,WA,"0",,2025-11-01 07:23:34.718,2025-11-01 07:23:34.775,2,14,96262716,,false
2136197448,,PAHANG,PAHANG,"0",,2025-11-01 07:23:48.826,2025-11-01 07:23:48.885,2,134,33933344,,false
2136202794,,MH,MH,"0",,2025-11-01 07:25:09.889,2025-11-01 10:46:43.873,3,103,28545510,,false
2136208140,,QLD,QLD,"0",,2025-11-01 07:25:12.366,2025-11-19 00:21:25.703,2,14,5204630,,true
2136224178,,,,"0",,2025-11-01 07:27:18.516,2025-11-01 07:27:19.283,2,232,4541017,,false
2136229524,,DL,DL,"0",,2025-11-01 07:27:36.302,2025-11-08 07:21:57.544,2,103,41613571,2025-11-01 07:34:20.162,false
2136234870,,ENGLAND,ENGLAND,"0",,2025-11-01 07:29:48.764,2025-11-05 15:33:00.224,2,232,12454893,2025-11-01 07:37:21.130,false
2136240216,,NCR,NCR,"0",,2025-11-01 07:29:50.257,2025-11-01 07:30:28.171,2,173,63276228,,false
2136245562,,VIC,VIC,"0",,2025-11-01 07:29:53.439,2025-11-01 07:41:48.149,2,14,5156865,2025-11-01 07:41:48.297,false
2136250908,,ENGLAND,ENGLAND,"0",,2025-11-01 07:31:24.211,2025-11-12 10:05:23.179,3,232,13895200,,false
2136256254,,,,"0",,2025-11-01 07:32:21.311,2025-11-01 07:32:22.013,2,232,9054175,,false
2136261600,,NSW,NSW,"0",,2025-11-01 07:34:01.281,2025-11-01 07:58:11.073,2,14,3504450,,false
2136272292,,,,"0",,2025-11-01 07:36:01.102,2025-11-24 17:35:03.200,2,232,9806368,2025-11-20 15:07:24.952,false
2136277638,,GJ,GJ,"0",,2025-11-01 07:36:08.615,2025-11-01 07:45:59.126,2,103,18807557,2025-11-01 07:45:59.085,false
2136282984,,GP,GP,"0",,2025-11-01 07:36:31.761,2025-11-01 07:43:58.757,2,204,68511333,2025-11-01 07:45:07.833,false
2136288330,,BAUSKAS NOVADS,BAUSKAS NOVADS,"0",,2025-11-01 07:36:36.730,2025-11-01 08:05:38.167,2,123,43315808,2025-11-01 08:02:50.385,false
2136299022,,RIYADH PROVINCE,RIYADH PROVINCE,"0",,2025-11-01 07:36:58.946,2025-11-01 08:46:35.593,2,194,28370187,2025-11-01 08:46:18.503,false
2136304368,,SINDH,SINDH,"0",,2025-11-01 07:37:15.204,2025-11-01 07:37:15.305,2,166,43064216,,false
2136309714,,PLAINES WILHEMS DISTRICT,PLAINES WILHEMS DISTRICT,"0",,2025-11-01 07:37:25.720,2025-11-01 08:34:03.078,3,141,76660248,,false
2136320406,,CO,CO,"0",,2025-11-01 07:41:31.949,2025-11-03 19:44:21.543,2,234,103939084,,false
2136336444,,QLD,QLD,"0",,2025-11-01 07:44:04.943,2025-11-16 05:18:29.315,2,14,4329605,2025-11-01 07:49:51.980,false
2136341790,,WA,WA,"0",,2025-11-01 07:44:08.858,2025-11-03 09:26:29.193,2,14,10101410,2025-11-01 08:00:43.795,false
2136352482,,MAGWAY REGION,MAGWAY REGION,"0",,2025-11-01 07:45:52.634,2025-11-01 14:12:29.570,2,37,22633100,2025-11-01 08:46:08.378,false
2136363174,,,,"0",,2025-11-01 07:47:59.103,2025-11-01 07:47:59.723,2,232,9806368,,false
2136368520,,GE,GE,"0",,2025-11-01 07:48:09.068,2025-11-01 07:48:09.142,2,154,160001478,,false
2136379212,,EC,EC,"0",,2025-11-01 07:50:17.148,2025-11-01 09:03:17.158,2,204,12792508,2025-11-01 09:03:17.118,false
2136384558,,ENGLAND,ENGLAND,"0",,2025-11-01 07:51:09.980,2025-11-01 10:30:49.092,2,232,69538752,,false
2136400596,,KA,KA,"0",,2025-11-01 07:51:43.505,2025-11-01 07:51:43.572,2,103,68531111,,false
2136405942,,WOJEWÓDZTWO MAZOWIECKIE,WOJEWÓDZTWO MAZOWIECKIE,"0",,2025-11-01 07:51:50.168,2025-11-22 08:17:17.526,2,175,91805244,2025-11-13 10:25:17.442,false
2136411288,,KL,KL,"0",,2025-11-01 07:52:18.962,2025-11-01 07:58:56.179,2,103,8666400,2025-11-01 07:58:56.307,false
2136416634,,BURSA,BURSA,"0",,2025-11-01 07:53:21.619,2025-11-03 12:49:34.986,2,225,24621290,2025-11-01 08:30:38.123,false
2136421980,,KA,KA,"0",,2025-11-01 07:55:34.746,2025-11-01 07:55:34.799,2,103,76569951,,false
2136427326,,GP,GP,"0",,2025-11-01 07:56:00.523,2025-11-01 07:56:00.740,2,204,76660629,,false
2136438018,,VIC,VIC,"0",,2025-11-01 07:56:43.767,2025-11-03 01:28:58.731,2,14,5625045,2025-11-01 09:13:59.069,false
2136443364,,QLD,QLD,"0",,2025-11-01 07:56:56.419,2025-11-01 07:56:56.500,2,14,10523595,,false
2136454056,,PUGLIA,PUGLIA,"0",,2025-11-01 07:58:17.859,2025-11-01 08:08:42.107,2,110,64506858,,false
2136459402,,,,"0",,2025-11-01 07:58:41.012,2025-11-01 08:20:20.745,2,53,31500317,,false
2136470094,,NRW,NRW,"0",,2025-11-01 07:59:29.188,2025-11-01 08:05:26.888,2,83,33912896,,false
2136486132,,VIC,VIC,"0",,2025-11-01 08:00:34.776,2025-11-01 08:05:46.837,2,14,66331518,,true
2136502170,,VLAANDEREN,VLAANDEREN,"0",,2025-11-01 08:01:36.171,2025-11-01 08:01:36.264,2,22,16917264,,false
2136507516,,GP,GP,"0",,2025-11-01 08:03:14.359,2025-11-01 08:03:14.422,2,204,9161490,,false
2136512862,,,,"0",,2025-11-01 08:03:14.841,2025-11-01 08:03:15.629,2,232,14319526,,false
2136523554,,ENGLAND,ENGLAND,"0",,2025-11-01 08:03:42.410,2025-11-15 08:43:23.003,2,232,108996307,2025-11-01 12:23:38.832,false
2136528900,,GP,GP,"0",,2025-11-01 08:06:31.066,2025-11-01 08:06:31.173,2,204,9161490,,false
2136544938,,ENGLAND,ENGLAND,"0",,2025-11-01 08:08:23.379,2025-11-01 08:08:23.438,2,232,60550125,,false
2136550284,,กรุงเทพมหานคร,กรุงเทพมหานคร,"0",,2025-11-01 08:08:36.755,2025-11-01 08:08:36.818,2,217,44804537,,false
2136560976,,VIC,VIC,"0",,2025-11-01 08:10:04.815,2025-11-01 08:10:04.918,2,14,7965945,,false
2136566322,,ENGLAND,ENGLAND,"0",,2025-11-01 08:10:07.807,2025-11-11 13:12:37.982,2,232,11425563,2025-11-01 08:14:23.212,false
2136571668,,SELANGOR,SELANGOR,"0",,2025-11-01 08:10:21.539,2025-11-16 10:44:27.170,2,134,34124112,2025-11-16 04:19:50.719,false
2136577014,,ENGLAND,ENGLAND,"0",,2025-11-01 08:11:25.284,2025-11-01 08:21:08.658,2,232,42896357,2025-11-01 08:09:29.615,false
2136582360,,GE,GE,"0",,2025-11-01 08:14:41.186,2025-11-01 08:37:48.511,2,154,42777784,2025-11-01 08:37:48.654,false
2136587706,,,,"0",,2025-11-01 08:14:46.637,2025-11-01 08:14:47.773,2,232,6797596,,false
2136598398,,VIC,VIC,"0",,2025-11-01 08:16:57.579,2025-11-01 09:03:23.237,3,14,8902305,,false
2136609090,,ENGLAND,ENGLAND,"0",,2025-11-01 08:17:21.580,2025-11-01 08:17:21.646,2,232,18433056,,false
2136614436,,,,"0",,2025-11-01 08:17:47.533,2025-11-01 08:17:48.820,2,232,3788824,,false
2136619782,,ENGLAND,ENGLAND,"0",,2025-11-01 08:19:41.193,2025-11-06 10:00:29.071,2,232,12454893,2025-11-01 08:25:40.970,false
2136625128,,กรุงเทพมหานคร,กรุงเทพมหานคร,"0",,2025-11-01 08:20:22.266,2025-11-11 06:04:57.711,2,217,28374135,2025-11-01 08:27:46.686,false
2136641166,,WELLINGTON REGION,WELLINGTON REGION,"0",,2025-11-01 08:24:09.912,2025-11-02 07:58:45.961,2,157,52578195,2025-11-02 07:58:46.050,false
2136651858,,CT,CT,"0",,2025-11-01 08:25:05.697,2025-11-01 08:44:44.673,2,181,75527397,,false
2136667896,,NSW,NSW,"0",,2025-11-01 08:27:36.080,2025-11-01 08:28:28.474,2,14,59355476,,true
2136683934,,,,"0",,2025-11-01 08:30:14.803,2025-11-01 08:30:15.055,2,217,48494743,,false
2136689280,,ENGLAND,ENGLAND,"0",,2025-11-01 08:31:12.975,2025-11-01 08:40:49.133,2,232,13484223,2025-11-01 08:40:49.339,false
2136694626,,กรุงเทพมหานคร,กรุงเทพมหานคร,"0",,2025-11-01 08:31:29.844,2025-11-01 08:32:29.833,2,217,68621135,2025-11-01 08:27:46.686,false
2136699972,,,,"0",,2025-11-01 08:32:05.444,2025-11-01 08:32:05.694,1,,20322210,,false
2136705318,,QLD,QLD,"0",,2025-11-01 08:33:37.992,2025-11-21 02:34:54.830,2,14,4080963,2025-11-03 11:58:04.916,false
2136716010,,,,"0",,2025-11-01 08:34:47.391,2025-11-04 16:45:57.412,2,232,5293210,2025-11-04 16:45:57.057,false
2136721356,,NSW,NSW,"0",,2025-11-01 08:34:47.593,2025-11-03 04:37:06.481,2,14,2216913,2025-11-03 04:32:40.982,false
2136737394,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:36:20.103,2025-11-01 10:32:39.645,2,217,68615679,,false
2136742740,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:36:56.995,2025-11-01 08:36:57.218,2,217,80697240,,false
2136764124,,,,"0",,2025-11-01 08:39:02.103,2025-11-01 08:39:02.322,2,,24349193,,false
2136769470,,YAZD PROVINCE,YAZD PROVINCE,"0",,2025-11-01 08:39:41.900,2025-11-01 08:39:42.108,2,105,64599645,,false
2136774816,,,,"0",,2025-11-01 08:40:14.353,2025-11-01 08:40:15.068,2,232,15071719,,false
2136780162,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:24.846,2025-11-01 08:55:02.630,2,217,28371738,,false
2136785508,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:24.870,2025-11-01 10:55:43.808,2,217,48496189,2025-11-01 10:55:43.773,false
2136790854,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:25.488,2025-11-01 08:54:15.827,2,217,68623522,,false
2136796200,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:25.614,2025-11-01 08:59:10.707,2,217,11914976,,false
2136801546,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:25.795,2025-11-01 08:40:25.861,2,217,16618256,,false
2136806892,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:27.213,2025-11-01 10:55:48.052,2,217,39227373,2025-11-01 10:55:48.010,false
2136812238,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:27.787,2025-11-01 10:45:02.736,2,217,36421363,,false
2136817584,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:28.606,2025-11-01 10:56:02.782,2,217,76665201,2025-11-01 10:56:02.739,false
2136822930,,จ.ชลบุรี,จ.ชลบุรี,"0",,2025-11-01 08:40:28.701,2025-11-01 11:02:18.679,2,217,52516854,2025-11-01 10:56:42.715,false
2136828276,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:30.097,2025-11-01 10:57:50.381,2,217,28371033,2025-11-01 10:57:50.470,false
2136844314,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:33.365,2025-11-01 08:54:10.644,2,217,80692829,,false
2136855006,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:36.803,2025-11-01 11:07:12.065,2,217,44471388,2025-11-01 11:07:12.152,false
2136876390,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:40:49.896,2025-11-01 10:32:19.900,2,217,64593867,,false
2136881736,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:41:04.241,2025-11-01 08:45:18.790,2,217,48498358,,false
2136892428,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:41:14.579,2025-11-01 08:41:14.644,2,217,76663296,,false
2136897774,,ENGLAND,ENGLAND,"0",,2025-11-01 08:41:24.325,2025-11-06 09:33:17.063,2,232,16717896,,false
2136903120,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:41:31.407,2025-11-01 10:27:28.249,2,217,24350040,,false
2136908466,,,,"0",,2025-11-01 08:41:41.085,2025-11-01 08:41:41.763,2,232,14319526,,false
2136924504,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:42:20.989,2025-11-01 08:42:21.202,2,217,64595472,,false
2136929850,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:42:26.102,2025-11-08 00:31:48.094,2,217,52517637,2025-11-01 10:57:08.782,false
2136945888,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:43:36.219,2025-11-01 10:30:49.802,2,217,44473156,,false
2136951234,,ENGLAND,ENGLAND,"0",,2025-11-01 08:44:01.650,2025-11-11 13:20:23.250,2,232,7308243,2025-11-01 08:48:02.809,false
2136956580,,ENGLAND,ENGLAND,"0",,2025-11-01 08:44:04.472,2025-11-09 09:28:51.171,2,232,12706488,,false
2136961926,,CALABRIA,CALABRIA,"0",,2025-11-01 08:44:09.731,2025-11-01 08:56:49.699,2,110,45512506,2025-11-01 08:56:49.807,false
2137004694,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:45:51.578,2025-11-01 10:35:32.683,2,217,48496671,,false
2137010040,,,,"0",,2025-11-01 08:46:19.993,2025-11-19 13:23:58.832,2,232,9054175,2025-11-04 14:53:56.063,false
2137026078,,NSW,NSW,"0",,2025-11-01 08:47:38.090,2025-11-01 09:15:59.211,2,14,7965945,2025-11-01 09:02:31.365,false
2137031424,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:47:52.210,2025-11-01 11:19:46.335,2,217,20324432,,false
2137036770,,NORTHERN IRELAND,NORTHERN IRELAND,"0",,2025-11-01 08:48:00.040,2025-11-01 11:36:00.481,2,232,7505319,2025-11-01 09:01:13.442,false
2137042116,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:49:23.006,2025-11-01 10:40:05.778,2,217,44467852,,false
2137052808,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:49:32.470,2025-11-01 09:04:59.822,2,217,36424078,,false
2137068846,,ENGLAND,ENGLAND,"0",,2025-11-01 08:51:10.262,2025-11-01 08:54:43.442,2,232,5249583,2025-11-01 08:54:39.927,false
2137074192,,ENGLAND,ENGLAND,"0",,2025-11-01 08:51:16.493,2025-11-01 10:32:44.084,2,232,13162932,2025-11-01 10:32:44.049,false
2137095576,,จ.นครราชสีมา,จ.นครราชสีมา,"0",,2025-11-01 08:52:36.647,2025-11-01 08:57:19.193,2,217,80693230,,false
2137106268,,ENGLAND,ENGLAND,"0",,2025-11-01 08:53:13.361,2025-11-08 10:22:01.738,2,232,17692857,2025-11-07 20:48:59.540,false
2137111614,,ENGLAND,ENGLAND,"0",,2025-11-01 08:54:03.207,2025-11-01 08:54:03.266,2,232,22081265,,false
2137116960,,VIC,VIC,"0",,2025-11-01 08:54:26.136,2025-11-01 09:05:19.026,1,14,154037,,false
2137127652,,CT,CT,"0",,2025-11-01 08:55:19.078,2025-11-01 09:06:48.367,2,181,71754120,,false
2137132998,,ENGLAND,ENGLAND,"0",,2025-11-01 08:56:16.577,2025-11-02 19:38:08.716,2,232,12591220,2025-11-01 09:42:00.202,false
2137138344,,QLD,QLD,"0",,2025-11-01 08:56:40.672,2025-11-01 09:01:40.304,2,14,171353,2025-11-01 09:01:40.949,false
2137149036,,,,"0",,2025-11-01 08:57:07.773,2025-11-01 08:57:08.408,2,232,8301982,,false
2137159728,,ENGLAND,ENGLAND,"0",,2025-11-01 08:58:03.310,2025-11-02 21:07:29.831,2,232,22186855,2025-11-02 21:07:18.444,false
2137165074,,,,"0",-,2025-11-01 08:58:16.560,2025-11-01 08:58:16.802,2,14,7954149,,false
2137170420,,,,"0",,2025-11-01 08:58:37.083,2025-11-01 08:58:37.812,2,232,12062947,,false
2137175766,,CAMPANIA,CAMPANIA,"0",,2025-11-01 08:58:42.469,2025-11-20 10:09:32.680,2,110,151505302,2025-11-01 09:19:06.527,false
2137181112,,ENGLAND,ENGLAND,"0",,2025-11-01 08:58:46.366,2025-11-01 08:58:46.421,2,232,52402548,,false
2137186458,,กรุงเทพมหานคร,กรุงเทพมหานคร,"0",,2025-11-01 08:58:51.861,2025-11-01 08:58:52.078,2,217,48500286,,false
2137191804,,ENGLAND,ENGLAND,"0",,2025-11-01 08:58:53.824,2025-11-04 12:52:10.227,2,232,21931914,2025-11-01 09:09:02.324,false
2137197150,,VIC,VIC,"0",,2025-11-01 08:59:56.916,2025-11-02 00:52:33.500,2,14,53982495,,true
2137202496,,MD,MD,"0",,2025-11-01 08:59:57.577,2025-11-01 09:00:00.118,2,206,80700047,,false
2137213188,,ENGLAND,ENGLAND,"0",,2025-11-01 09:00:58.832,2025-11-06 18:05:29.526,2,232,65614000,2025-11-01 12:05:05.949,false
